CLK_REF_COUNTER,CPU0_CLOCK_COUNTER,CPU0_CACHE_REFILL,CPU0_CACHE_ACCESS,CPU0_READ_STALL,CPU0_WRITE_STALL,CPU0_INSTR_RENAME,CPU0_BRANCH_MISS,CPU1_CLOCK_COUNTER,CPU1_CACHE_REFILL,CPU1_CACHE_ACCESS,CPU1_READ_STALL,CPU1_WRITE_STALL,CPU1_INSTR_RENAME,CPU1_BRANCH_MISS,
1717483495326972000, 614160438, 80859, 138118184, 1604350, 69, 3926065509, 118029, 61059, 0, 0, 0, 0, 0, 0, 
1717483495389598000, 614809055, 80859, 138118184, 1604350, 69, 3939902673, 118029, 61123, 0, 0, 0, 0, 0, 0, 
1717483495452507000, 615465089, 80859, 138118184, 1604350, 69, 3953898055, 118029, 61187, 0, 0, 0, 0, 0, 0, 
1717483495515359000, 616127206, 80859, 138118184, 1604350, 69, 3968023231, 118029, 61251, 0, 0, 0, 0, 0, 0, 
1717483495576746000, 616764662, 80859, 138118184, 1604350, 69, 3981622283, 118029, 61315, 0, 0, 0, 0, 0, 0, 
1717483495639595000, 617413452, 80859, 138118184, 1604350, 69, 3995463147, 118029, 61379, 0, 0, 0, 0, 0, 0, 
1717483495701505000, 618065734, 80859, 138118184, 1604350, 69, 4009378481, 118029, 61443, 0, 0, 0, 0, 0, 0, 
1717483495763573000, 618704776, 80859, 138118184, 1604350, 69, 4023011391, 118029, 61507, 0, 0, 0, 0, 0, 0, 
1717483495824837000, 619343390, 80859, 138118184, 1604350, 69, 4036635155, 118029, 61571, 0, 0, 0, 0, 0, 0, 
1717483495887752000, 620002682, 80859, 138118184, 1604350, 69, 4050700053, 118029, 61635, 0, 0, 0, 0, 0, 0, 
1717483495948107000, 620632291, 80859, 138118184, 1604350, 69, 4064131707, 118029, 61699, 0, 0, 0, 0, 0, 0, 
1717483496009712000, 621273941, 80859, 138118184, 1604350, 69, 4077820249, 118029, 61763, 0, 0, 0, 0, 0, 0, 
1717483496072081000, 621922792, 80859, 138118184, 1604350, 69, 4091662403, 118029, 61827, 0, 0, 0, 0, 0, 0, 
1717483496135444000, 622579665, 80859, 138118184, 1604350, 69, 4105675681, 118029, 61891, 0, 0, 0, 0, 0, 0, 
1717483496197645000, 623225890, 80859, 138118184, 1604350, 69, 4119461825, 118029, 61955, 0, 0, 0, 0, 0, 0, 
1717483496259760000, 623874572, 80859, 138118184, 1604350, 69, 4133300359, 118029, 62019, 0, 0, 0, 0, 0, 0, 
1717483496321379000, 624519084, 80859, 138118184, 1604350, 69, 4147049959, 118029, 62083, 0, 0, 0, 0, 0, 0, 
1717483496375104000, 625079649, 80859, 138118184, 1604350, 69, 4159008685, 118029, 62147, 0, 0, 0, 0, 0, 0, 
1717483496430945000, 625660817, 80859, 138118184, 1604350, 69, 4171406935, 118029, 62211, 0, 0, 0, 0, 0, 0, 
1717483496492144000, 626298684, 80859, 138118184, 1604350, 69, 4185014759, 118029, 62275, 0, 0, 0, 0, 0, 0, 
1717483496555872000, 626960191, 80859, 138118184, 1604350, 69, 4199126895, 118029, 62339, 0, 0, 0, 0, 0, 0, 
1717483496616931000, 627601063, 80859, 138118184, 1604350, 69, 4212798839, 118029, 62403, 0, 0, 0, 0, 0, 0, 
1717483496678717000, 628239778, 80859, 138118184, 1604350, 69, 4226424751, 118029, 62467, 0, 0, 0, 0, 0, 0, 
1717483496739198000, 628874320, 80859, 138118184, 1604350, 69, 4239961647, 118029, 62531, 0, 0, 0, 0, 0, 0, 
1717483496801562000, 629519612, 80859, 138118184, 1604350, 69, 4253727889, 118029, 62595, 0, 0, 0, 0, 0, 0, 
1717483496865634000, 630186976, 80859, 138118184, 1604350, 69, 4267964979, 118029, 62659, 0, 0, 0, 0, 0, 0, 
1717483496927912000, 630832747, 80859, 138118184, 1604350, 69, 4281741435, 118029, 62723, 0, 0, 0, 0, 0, 0, 
1717483496990040000, 631486331, 80859, 138118184, 1604350, 69, 717267, 118029, 62787, 0, 0, 0, 0, 0, 0, 
1717483497052866000, 632140752, 80859, 138118184, 1604350, 69, 14678251, 118029, 62851, 0, 0, 0, 0, 0, 0, 
1717483497116233000, 632792937, 80859, 138118184, 1604350, 69, 28591527, 118029, 62915, 0, 0, 0, 0, 0, 0, 
1717483497177324000, 633436773, 80859, 138118184, 1604350, 69, 42326697, 118029, 62979, 0, 0, 0, 0, 0, 0, 
1717483497239330000, 634080534, 80859, 138118184, 1604350, 69, 56060261, 118029, 63043, 0, 0, 0, 0, 0, 0, 
1717483497302638000, 634739045, 80859, 138118184, 1604350, 69, 70108489, 118029, 63107, 0, 0, 0, 0, 0, 0, 
1717483497365539000, 635391666, 80859, 138118184, 1604350, 69, 84031067, 118029, 63171, 0, 0, 0, 0, 0, 0, 
1717483497428502000, 636045568, 80859, 138118184, 1604350, 69, 97980979, 118029, 63235, 0, 0, 0, 0, 0, 0, 
1717483497489467000, 636682451, 80859, 138118184, 1604350, 69, 111567817, 118029, 63299, 0, 0, 0, 0, 0, 0, 
1717483497552427000, 637342330, 80859, 138118184, 1604350, 69, 125645249, 118029, 63363, 0, 0, 0, 0, 0, 0, 
1717483497615622000, 638002178, 80859, 138118184, 1604350, 69, 139721989, 118029, 63427, 0, 0, 0, 0, 0, 0, 
1717483497678370000, 638654066, 80859, 138118184, 1604350, 69, 153628939, 118029, 63491, 0, 0, 0, 0, 0, 0, 
1717483497739594000, 639292586, 80859, 138118184, 1604350, 69, 167250707, 118029, 63555, 0, 0, 0, 0, 0, 0, 
1717483497802514000, 639941811, 80859, 138118184, 1604350, 69, 181100841, 118029, 63619, 0, 0, 0, 0, 0, 0, 
1717483497865229000, 640600809, 80859, 138118184, 1604350, 69, 195159457, 118029, 63683, 0, 0, 0, 0, 0, 0, 
1717483497926784000, 641241334, 80859, 138118184, 1604350, 69, 208823999, 118029, 63747, 0, 0, 0, 0, 0, 0, 
1717483497989244000, 641891921, 80859, 138118184, 1604350, 69, 222703173, 118029, 63811, 0, 0, 0, 0, 0, 0, 
1717483498051811000, 642546712, 80859, 138118184, 1604350, 69, 236672057, 118029, 63875, 0, 0, 0, 0, 0, 0, 
1717483498113831000, 643185896, 80859, 138118184, 1604350, 69, 250307975, 118029, 63939, 0, 0, 0, 0, 0, 0, 
1717483498174806000, 643825516, 80859, 138118184, 1604350, 69, 263953213, 118029, 64003, 0, 0, 0, 0, 0, 0, 
1717483498237363000, 644469769, 80859, 138118184, 1604350, 69, 277697275, 118029, 64067, 0, 0, 0, 0, 0, 0, 
1717483498298737000, 645116698, 80859, 138118184, 1604350, 69, 291498433, 118029, 64131, 0, 0, 0, 0, 0, 0, 
1717483498362175000, 645769803, 80859, 138118184, 1604350, 69, 305431323, 118029, 64195, 0, 0, 0, 0, 0, 0, 
1717483498423823000, 646413391, 80859, 138118184, 1604350, 69, 319161203, 118029, 64259, 0, 0, 0, 0, 0, 0, 
1717483498486162000, 647062963, 80859, 138118184, 1604350, 69, 333018751, 118029, 64323, 0, 0, 0, 0, 0, 0, 
1717483498548335000, 647709184, 80859, 138118184, 1604350, 69, 346804791, 118029, 64387, 0, 0, 0, 0, 0, 0, 
1717483498610265000, 648362852, 80859, 138118184, 1604350, 69, 360749711, 118029, 64451, 0, 0, 0, 0, 0, 0, 
1717483498673457000, 649020611, 80859, 138118184, 1604350, 69, 374781915, 118029, 64515, 0, 0, 0, 0, 0, 0, 
1717483498736668000, 649673167, 80859, 138118184, 1604350, 69, 388703103, 118029, 64579, 0, 0, 0, 0, 0, 0, 
1717483498799253000, 650326975, 80859, 138118184, 1604350, 69, 402651001, 118029, 64643, 0, 0, 0, 0, 0, 0, 
1717483498860698000, 650962342, 80859, 138118184, 1604350, 69, 416205491, 118029, 64707, 0, 0, 0, 0, 0, 0, 
1717483498921727000, 651604207, 80859, 138118184, 1604350, 69, 429898619, 118029, 64771, 0, 0, 0, 0, 0, 0, 
1717483498982460000, 652237397, 80859, 138118184, 1604350, 69, 443406669, 118029, 64835, 0, 0, 0, 0, 0, 0, 
1717483499045066000, 652890628, 80859, 138118184, 1604350, 69, 457342261, 118029, 64899, 0, 0, 0, 0, 0, 0, 
1717483499108721000, 653550178, 80859, 138118184, 1604350, 69, 471412657, 118029, 64963, 0, 0, 0, 0, 0, 0, 
1717483499170322000, 654190705, 80859, 138118184, 1604350, 69, 485077239, 118029, 65027, 0, 0, 0, 0, 0, 0, 
1717483499233266000, 654846248, 80859, 138118184, 1604350, 69, 499062161, 118029, 65091, 0, 0, 0, 0, 0, 0, 
1717483499296648000, 655503991, 80859, 138118184, 1604350, 69, 513094017, 118029, 65155, 0, 0, 0, 0, 0, 0, 
1717483499358656000, 656156062, 80859, 138118184, 1604350, 69, 527004855, 118029, 65219, 0, 0, 0, 0, 0, 0, 
1717483499420301000, 656797410, 80859, 138118184, 1604350, 69, 540686955, 118029, 65283, 0, 0, 0, 0, 0, 0, 
1717483499482539000, 657439367, 80859, 138118184, 1604350, 69, 554382023, 118029, 65347, 0, 0, 0, 0, 0, 0, 
1717483499543902000, 658087965, 80859, 138118184, 1604350, 69, 568218787, 118029, 65411, 0, 0, 0, 0, 0, 0, 
1717483499606915000, 658740794, 80859, 138118184, 1604350, 69, 582145803, 118029, 65475, 0, 0, 0, 0, 0, 0, 
1717483499668721000, 659385650, 80859, 138118184, 1604350, 69, 595902735, 118029, 65539, 0, 0, 0, 0, 0, 0, 
1717483499731825000, 660039255, 80859, 138118184, 1604350, 69, 609846309, 118029, 65603, 0, 0, 0, 0, 0, 0, 
1717483499792222000, 660673647, 80859, 138118184, 1604350, 69, 623379999, 118029, 65667, 0, 0, 0, 0, 0, 0, 
1717483499854100000, 661315086, 80859, 138118184, 1604350, 69, 637064027, 118029, 65731, 0, 0, 0, 0, 0, 0, 
1717483499916694000, 661964340, 80859, 138118184, 1604350, 69, 650914797, 118029, 65795, 0, 0, 0, 0, 0, 0, 
1717483499979922000, 662619726, 80859, 138118184, 1604350, 69, 664896355, 118029, 65859, 0, 0, 0, 0, 0, 0, 
1717483500039821000, 663253655, 80859, 138118184, 1604350, 69, 678420173, 118029, 65923, 0, 0, 0, 0, 0, 0, 
1717483500103198000, 663905298, 80859, 138118184, 1604350, 69, 692321903, 118029, 65987, 0, 0, 0, 0, 0, 0, 
1717483500165820000, 664560777, 80859, 138118184, 1604350, 69, 706305451, 118029, 66051, 0, 0, 0, 0, 0, 0, 
1717483500227787000, 665209737, 80859, 138118184, 1604350, 69, 720149931, 118029, 66115, 0, 0, 0, 0, 0, 0, 
1717483500291167000, 665864219, 80859, 138118184, 1604350, 69, 734112205, 118029, 66179, 0, 0, 0, 0, 0, 0, 
1717483500353544000, 666512311, 80859, 138118184, 1604350, 69, 747938167, 118029, 66243, 0, 0, 0, 0, 0, 0, 
1717483500415772000, 667164350, 80859, 138118184, 1604350, 69, 761848343, 118029, 66307, 0, 0, 0, 0, 0, 0, 
1717483500476525000, 667799728, 80859, 138118184, 1604350, 69, 775403077, 118029, 66371, 0, 0, 0, 0, 0, 0, 
1717483500538136000, 668433877, 80859, 138118184, 1604350, 69, 788931589, 118029, 66435, 0, 0, 0, 0, 0, 0, 
1717483500600843000, 669092414, 80859, 138118184, 1604350, 69, 802980361, 118029, 66499, 0, 0, 0, 0, 0, 0, 
1717483500662676000, 669740068, 80859, 138118184, 1604350, 69, 816796991, 118029, 66563, 0, 0, 0, 0, 0, 0, 
1717483500727761000, 670413615, 80859, 138118184, 1604350, 69, 831165983, 118029, 66627, 0, 0, 0, 0, 0, 0, 
1717483500790707000, 671071468, 80859, 138118184, 1604350, 69, 845200189, 118029, 66691, 0, 0, 0, 0, 0, 0, 
1717483500851750000, 671709323, 80859, 138118184, 1604350, 69, 858807755, 118029, 66755, 0, 0, 0, 0, 0, 0, 
1717483500914573000, 672356765, 80859, 138118184, 1604350, 69, 872619845, 118029, 66819, 0, 0, 0, 0, 0, 0, 
1717483500974873000, 672987738, 80859, 138118184, 1604350, 69, 886080615, 118029, 66883, 0, 0, 0, 0, 0, 0, 
1717483501036699000, 673634662, 80859, 138118184, 1604350, 69, 899881661, 118029, 66947, 0, 0, 0, 0, 0, 0, 
1717483501099097000, 674281358, 80859, 138118184, 1604350, 69, 913677837, 118029, 67011, 0, 0, 0, 0, 0, 0, 
1717483501162652000, 674939278, 80859, 138118184, 1604350, 69, 927713457, 118029, 67075, 0, 0, 0, 0, 0, 0, 
1717483501224570000, 675591933, 80859, 138118184, 1604350, 69, 941636775, 118029, 67139, 0, 0, 0, 0, 0, 0, 
1717483501289009000, 676254951, 80859, 138118184, 1604350, 69, 955781149, 118029, 67203, 0, 0, 0, 0, 0, 0, 
1717483501351630000, 676914500, 80859, 138118184, 1604350, 69, 969851537, 118029, 67267, 0, 0, 0, 0, 0, 0, 
1717483501413612000, 677558281, 80859, 138118184, 1604350, 69, 983585531, 118029, 67331, 0, 0, 0, 0, 0, 0, 
1717483501475599000, 678204541, 80859, 138118184, 1604350, 69, 997372419, 118029, 67395, 0, 0, 0, 0, 0, 0, 
1717483501538060000, 678849946, 80859, 138118184, 1604350, 69, 1011141051, 118029, 67459, 0, 0, 0, 0, 0, 0, 
1717483501600601000, 679500763, 80859, 138118184, 1604350, 69, 1025025155, 118029, 67523, 0, 0, 0, 0, 0, 0, 
1717483501662172000, 680143756, 80859, 138118184, 1604350, 69, 1038742321, 118029, 67587, 0, 0, 0, 0, 0, 0, 
1717483501726174000, 680817039, 80859, 138118184, 1604350, 69, 1053105691, 118029, 67651, 0, 0, 0, 0, 0, 0, 
1717483501789094000, 681470043, 80859, 138118184, 1604350, 69, 1067036449, 118029, 67715, 0, 0, 0, 0, 0, 0, 
1717483501851833000, 682117549, 80859, 138118184, 1604350, 69, 1080849921, 118029, 67779, 0, 0, 0, 0, 0, 0, 
1717483501913219000, 682765304, 80859, 138118184, 1604350, 69, 1094668681, 118029, 67843, 0, 0, 0, 0, 0, 0, 
1717483501975200000, 683409570, 80859, 138118184, 1604350, 69, 1108413035, 118029, 67907, 0, 0, 0, 0, 0, 0, 
1717483502038451000, 684068074, 80859, 138118184, 1604350, 69, 1122461111, 118029, 67971, 0, 0, 0, 0, 0, 0, 
1717483502101556000, 684725220, 80859, 138118184, 1604350, 69, 1136480225, 118029, 68035, 0, 0, 0, 0, 0, 0, 
1717483502164218000, 685379173, 80859, 138118184, 1604350, 69, 1150431225, 118029, 68099, 0, 0, 0, 0, 0, 0, 
1717483502227137000, 686026030, 80859, 138118184, 1604350, 69, 1164230839, 118029, 68163, 0, 0, 0, 0, 0, 0, 
1717483502289135000, 686672484, 80859, 138118184, 1604350, 69, 1178021853, 118029, 68227, 0, 0, 0, 0, 0, 0, 
1717483502352690000, 687333651, 80859, 138118184, 1604350, 69, 1192126755, 118029, 68291, 0, 0, 0, 0, 0, 0, 
1717483502414770000, 687987919, 80859, 138118184, 1604350, 69, 1206084463, 118029, 68355, 0, 0, 0, 0, 0, 0, 
